Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;A;Class;ClassNo.
4,874;149,684;0,721;693,135;0,4901;7,128;1,355;21,47;87,308;62,375;76,14;176,5;1,144;4984,952;13,871;9,721;8,922;10,357;88,144;12,268;0,874;6,749;0,49;5,035;5698488,305;erosive;2
4,4;79,287;0,569;561,37;0,3499;5,873;-0,009;5,169;41,873;37,414;86,073;177,7;0,957;4680,67;13,039;7,096;7,672;10,737;89,091;11,462;0,749;6,393;0,357;4,676;5698488,305;erosive;2
4,534;104,867;0,67;695,847;0,5221;5,982;-0,09;4,682;51,494;53,373;73,348;1,6;1,186;5322,653;13,495;6,79;7,467;10,661;88,486;11,51;0,765;6,628;0,34;4,908;5698488,305;erosive;2
4,824;108,894;0,598;686,413;0,5116;6,323;-0,222;4,533;53,328;55,566;82,081;109,9;1,168;5258,982;14,383;6,743;7,941;10,032;87,775;11,796;0,826;6,943;0,337;5,302;5698488,305;erosive;2
4,717;87,138;0,726;673,656;0,4967;6,242;-0,218;4,749;39,23;47,908;82,563;0,1;1,153;5227,85;14,113;6,931;8,222;10,134;88,504;11,812;0,828;6,781;0,347;5,07;5698488,305;erosive;2
4,836;134,699;0,514;694,57;0,5136;6,437;-0,075;6,045;71,848;62,851;91,428;0,2;1,171;5338,658;14,393;6,992;8,467;10,191;88,234;11,789;0,856;6,949;0,349;5,211;5698488,305;erosive;2
4,897;109,379;0,381;614,009;0,3917;6,445;-0,277;4,538;38,91;70,469;187,94;120,6;1,015;4749,793;14,539;6,898;8,53;10,596;88,334;12,257;0,858;7,14;0,343;5,293;5698488,305;erosive;2
5,047;118,2;0,611;678,956;0,4941;6,813;-0,465;7,174;55,72;62,481;114,044;85,5;1,146;5219,232;14,73;7,091;9,276;10,583;87,814;12,158;0,928;7,224;0,354;5,409;5698488,305;erosive;2
4,644;140,171;0,458;698,871;0,5224;6,146;-0,386;5,223;38,618;101,553;112,388;180;1,184;5371,021;13,724;6,507;8,217;10,597;88,183;11,601;0,82;6,759;0,323;5,029;5698488,305;erosive;2
4,38;137,315;0,442;557,76;0,3259;6,151;1,298;18,695;90,152;47,163;90,35;0,1;0,926;4262,414;12,78;8,205;7,094;10,602;88,537;11,328;0,723;6,279;0,415;4,645;5698488,305;erosive;2
4,271;103,84;0,74;680,901;0,4946;5,664;0,256;6,754;57,59;46,25;56,705;55,7;1,147;5266,194;12,882;6,571;6,592;10,159;88,574;10,605;0,696;6,2;0,329;4,655;5698488,305;erosive;2
4,702;100,153;0,708;667,567;0,4621;6,322;0,011;5,947;57,334;42,819;70,893;84,9;1,114;4922,337;13,765;7,675;8,097;10,59;88,295;12,016;0,812;6,763;0,386;5,026;5698488,305;erosive;2
4,646;81,435;0,589;711,246;0,5375;6,063;-0,112;4,264;40,821;40,613;79,104;0;1,199;5458,788;13,84;6,741;7,266;10,346;87,891;11,637;0,768;6,77;0,337;5,116;5698488,305;erosive;2
4,67;134,371;0,512;639,842;0,435;6,361;0,473;11,206;82,491;51,88;76,683;50,9;1,074;4939,398;13,831;7,76;7,887;10,047;88,315;11,802;0,802;6,645;0,388;5,007;5698488,305;erosive;2
5,234;98,633;0,37;703,216;0,5342;6,827;-0,108;4,017;47,795;50,838;134,972;95,3;1,194;5390,193;15,452;7,344;8,256;11,396;87,961;13,226;0,879;7,845;0,361;5,719;5698488,305;erosive;2
4,893;99,22;0,63;637,046;0,433;6,451;0,027;5,492;54,083;45,137;104,245;180;1,069;4994,45;14,676;7,26;7,887;9,856;88,038;11,974;0,827;7,017;0,363;5,347;5698488,305;erosive;2
4,667;153,416;0,709;662,803;0,4655;6,255;-0,569;6,983;107,572;45,844;110,108;179,7;1,109;5163,476;13,644;6,115;8,944;9,354;87,11;10,569;0,895;6,43;0,305;5,049;5698488,305;erosive;2
4,583;93,744;0,651;703,984;0,5379;6,112;-0,42;5,693;48,256;45,488;117,606;90,2;1,198;5551,832;13,683;6,422;8,354;10,117;88,534;11,207;0,82;6,573;0,321;4,927;5698488,305;erosive;2
4,449;108,288;0,68;698,213;0,5314;6,017;0,486;8,005;62,21;46,079;65,383;0,2;1,195;5417,104;13,172;7,86;6,872;10,781;88,863;11,762;0,71;6,519;0,396;4,77;5698488,305;erosive;2
4,762;106,337;0,816;759,004;0,629;6,315;0,11;5,537;50,774;55,564;63,075;180;1,299;5857,697;14,168;7,381;7,606;10,8;88,566;12,065;0,789;6,997;0,37;5,146;5698488,305;erosive;2
4,608;101,458;0,372;635,765;0,4338;6,033;-0,189;4,461;43,185;58,273;92,018;180;1,072;5070,433;13,809;6,197;7,637;10,688;88,411;11,239;0,787;6,777;0,308;5,027;5698488,305;erosive;2
4,882;109,283;0,587;652,413;0,4552;6,589;0,126;6,913;59,199;50,083;91,448;105,5;1,1;5037,19;14,191;7,641;8,476;10,413;87,553;11,857;0,868;6,95;0,383;5,256;5698488,305;erosive;2
5,23;118,225;0,453;630,659;0,4333;6,876;0,108;4,62;47,527;70,698;313,969;104,6;1,07;5021,712;15,822;8,441;8,088;10,544;89,32;13,846;0,836;7,695;0,423;5,631;5698488,305;erosive;2
4,789;119,609;0,569;668,924;0,4844;6,281;-0,032;5,255;62,326;57,283;101,582;85,4;1,134;5346,046;14,529;6,916;7,521;9,914;88,496;11,721;0,789;6,94;0,346;5,255;5698488,305;erosive;2
4,683;145,575;0,5;689,429;0,5205;6,358;0,735;11,714;98,319;47,256;80,432;0,2;1,177;5355,016;13,843;8,009;7,311;10,698;88,631;11,849;0,764;6,791;0,404;5,02;5698488,305;erosive;2
4,462;91,273;0,484;688,479;0,5157;5,825;-0,015;4,463;52,348;38,924;116,166;0;1,172;5544,972;13,44;6,617;6,655;10,692;88,533;11,416;0,712;6,631;0,33;4,903;5698488,305;erosive;2
4,566;91,502;0,722;721,047;0,5717;5,986;-0,122;4,789;45,915;45,587;77,647;179,9;1,234;5713,823;13,719;6,575;7,206;10,435;88,358;11,499;0,756;6,697;0,328;5,004;5698488,305;erosive;2
4,643;127,486;0,764;689,6;0,5252;6,388;0,585;10,832;69,576;57,91;67,504;0,5;1,182;5482,005;13,573;8,14;7,426;10,859;88,393;11,933;0,766;6,744;0,411;4,966;5698488,305;erosive;2
4,887;92,528;0,679;682,803;0,5235;6,627;0,514;8,161;56,28;36,248;86,228;0,3;1,18;5593,165;14,384;8,508;7,913;10,537;88,484;12,471;0,81;7,051;0,428;5,231;5698488,305;erosive;2
4,511;96,013;0,744;570,246;0,3536;6,141;0,458;7,402;50,27;45,743;67,959;180;0,963;4562,299;13,045;8,252;7,235;10,648;87,811;11,673;0,759;6,451;0,416;4,808;5698488,305;erosive;2
5,225;85,775;0,413;584,555;0,3581;6,73;0,023;4,037;43,346;42,429;309,637;66,4;0,967;4580,591;16,29;7,15;7,305;10,616;89,856;13,069;0,784;7,931;0,355;5,774;5698488,305;erosive;2
4,624;88,511;0,499;579,238;0,366;6,123;-0,403;4,897;44,429;44,082;115,933;105,5;0,979;4772,834;13,733;6,404;8,371;10,168;88,268;11,418;0,826;6,629;0,32;5,004;5698488,305;erosive;2
4,353;115,405;0,472;655,058;0,4439;5,729;0,133;6,473;73,923;41,481;85,104;0;1,087;4976,686;13,257;6,538;6,72;10,227;89,046;11,039;0,701;6,387;0,327;4,739;5698488,305;erosive;2
4,419;79,966;0,649;680,291;0,4969;5,75;-0,168;4,184;35,492;44,473;75,842;179,8;1,155;5204,458;13,374;6,082;6,944;10,181;88,398;10,868;0,728;6,458;0,304;4,877;5698488,305;erosive;2
4,439;94,391;0,58;647,453;0,4611;5,859;-0,359;4,616;51,639;42,752;92,798;179,6;1,106;5218,001;13,103;6,002;7,977;10,789;88,193;10,905;0,795;6,481;0,298;4,792;5698488,305;erosive;2
4,573;125,798;0,661;663,392;0,4745;6,188;0,492;10,183;68,862;56,935;76,726;177,9;1,126;5211,845;13,364;7,244;7,586;10,374;87,596;11,195;0,789;6,548;0,363;4,949;5698488,305;erosive;2
4,715;106,476;0,594;626,871;0,435;6,172;-0,068;5,09;62,775;43,701;131,503;0,2;1,074;5117,57;14,27;6,633;7,524;10,532;88,713;11,837;0,785;6,972;0,33;5,139;5698488,305;erosive;2
4,511;75,17;0,591;627,153;0,4391;5,952;-0,136;4,629;37,655;37,515;106,804;0,3;1,083;5102,796;13,361;6,704;7,457;10,753;88,253;11,462;0,765;6,614;0,334;4,899;5698488,305;erosive;2
5,311;108,635;0,426;709,053;0,5658;6,832;-0,121;4,198;52,995;55,639;339,221;77,9;1,229;5728,773;16,667;6,941;7,631;9,839;89,582;13,03;0,809;7,91;0,348;5,929;5698488,305;erosive;2
5,111;210,94;0,397;621,924;0,4266;8,164;5,303;89,603;167,562;43,378;61,36;1,7;1,071;4910,201;14,761;10,86;8,664;9,834;88,455;12,108;0,861;7,027;0,54;5,343;5698488,305;erosive;2
4,357;94,205;0,53;609,949;0,3861;5,68;-0,03;4,35;44,12;50,085;114,347;0,1;1,009;4702,832;13,247;6,456;6,642;10,249;88,837;11,143;0,701;6,398;0,322;4,769;5698488,305;erosive;2
4,455;97,771;0,71;643,026;0,4335;5,842;-0,012;4,832;49,453;48,318;78,185;0;1,071;4939,75;13,42;6,518;6,906;10,588;88,728;11,186;0,724;6,551;0,326;4,862;5698488,305;erosive;2
4,694;111,402;0,718;609,956;0,3939;6,859;-2,026;16,065;37,71;73,693;112,98;90;1,019;4679,791;13,082;6,286;11,326;9,574;86,975;10,693;1,046;6,211;0,314;4,843;5698488,305;erosive;2
4,726;92,56;0,848;724,365;0,5713;6,187;-0,105;4,226;44,062;48,498;93,253;75;1,232;5739,502;13,982;6,762;7,477;11,097;87,93;11,931;0,797;7,017;0,335;5,157;5698488,305;erosive;2
4,578;73,729;0,609;640,953;0,4442;5,929;-0,175;3,917;32,465;41,264;96,917;0,1;1,085;5169,105;13,857;6,204;7,098;10,114;88,127;11,295;0,756;6,692;0,31;5,068;5698488,305;erosive;2
4,526;85,749;0,517;641,428;0,4606;5,93;-0,262;4,464;43,419;42,33;97,538;178,8;1,105;5286,596;13,536;6,201;7,584;9,898;87,861;10,934;0,787;6,481;0,31;4,961;5698488,305;erosive;2
5,119;94,046;0,424;646,761;0,4647;6,628;0,019;4,576;51,986;42,06;284,961;76,7;1,11;5281,847;15,875;7,04;7,423;9,659;88,919;12,376;0,803;7,488;0,352;5,691;5698488,305;erosive;2
4,68;75,461;0,648;621,851;0,42;6,111;-0,185;4,245;37,496;37,965;92,22;0;1,052;5036,311;14,141;6,541;7,614;10,123;88,408;11,59;0,79;6,811;0,327;5,119;5698488,305;erosive;2
4,366;103,453;0,733;629,812;0,425;5,855;-0,154;7,225;59,167;44,285;82,415;88;1,063;4913,543;12,84;6,451;7,504;10,165;87,678;10,626;0,767;6,23;0,323;4,749;5698488,305;erosive;2
4,403;91,962;0,636;645,338;0,4518;5,845;-0,088;5,324;48,229;43,733;75,964;90,8;1,096;5177,371;12,884;6,612;7,377;10,461;87,562;10,857;0,761;6,332;0,331;4,798;5698488,305;erosive;2
4,213;93,257;0,751;608,194;0,3905;5,51;-0,063;4,738;48,456;44,8;83,322;179,6;1,013;4883,642;12,775;6,07;6,674;9,888;88,494;10,369;0,695;6,099;0,304;4,628;5698488,305;erosive;2
4,411;98,882;0,569;674,711;0,5099;5,731;-0,202;4,224;36,816;62,066;102,981;114,6;1,166;5578,391;13,535;6,049;7,017;9,998;89,077;10,955;0,719;6,459;0,302;4,847;5698488,305;erosive;2
4,655;99,856;0,573;615,933;0,4074;6,407;-1,299;11,7;33,52;66,336;110,016;0;1,039;4893,492;13,697;6,065;9,406;9,636;87,931;10,939;0,9;6,486;0,304;4,979;5698488,305;erosive;2
4,461;78,092;0,627;609,419;0,3862;5,793;-0,211;4,091;39,604;38,488;84,091;63,9;1,008;4828,766;13,513;5,931;7,168;10,011;88,207;10,816;0,749;6,498;0,297;4,927;5698488,305;erosive;2
5,243;97,698;0,456;658,741;0,4675;6,84;-0,046;4,757;53,135;44,563;145,709;93,8;1,116;5116,515;16,088;7,21;8,378;10,481;89,606;12,904;0,845;7,777;0,36;5,714;5698488,305;erosive;2
4,768;117,959;0,512;648,937;0,4606;6,26;-0,246;4,682;61,797;56,162;83,217;0,2;1,105;5062,518;14,206;6,549;7,997;10,423;88,106;11,75;0,821;6,935;0,326;5,217;5698488,305;erosive;2
4,12;71,064;0,446;593,472;0,3744;5,424;-0,23;4,414;29,608;41,456;126,414;0;0,993;4818,037;12,209;5,938;7,066;10,747;88,341;10,464;0,714;6,033;0,295;4,452;5698488,305;erosive;2
4,164;99,8;0,443;567,368;0,3455;5,485;-0,323;4,656;34,837;64,963;100,343;180;0,953;4572,676;12,334;5,796;7,28;10,195;87,904;10,2;0,737;5,984;0,29;4,53;5698488,305;erosive;2
4,56;90,53;0,488;709,13;0,5657;5,978;-0,266;4,501;38,773;51,757;96,306;0,1;1,232;5794,378;13,576;6,367;7,538;10,413;87,919;11,399;0,783;6,646;0,317;4,995;5698488,305;erosive;2
4,346;83,667;0,706;617,734;0,4158;5,731;-0,217;4,509;38,668;44,999;100,499;0;1,043;5081,338;12,763;6,388;7,412;10,569;87,814;11,074;0,757;6,293;0,319;4,721;5698488,305;erosive;2
4,605;92,778;0,49;580,839;0,3587;6,163;0,101;5,785;47,88;44,898;112,816;179,7;0,975;4449,556;13,661;7,608;7,59;10,477;88,595;11,819;0,778;6,659;0,381;4,923;5698488,305;erosive;2
4,383;89,165;0,566;475,363;0,1797;5,875;0,231;5,929;50,726;38,439;104,177;97,1;0,676;2449,736;12,887;7,543;7,097;10,551;88,314;11,483;0,734;6,326;0,379;4,692;5698488,305;erosive;2
4,679;78,774;0,463;439,178;0,1742;6,011;-0,101;3,956;46,533;32,24;307,556;83,4;0,663;2803,794;14,504;5,88;6,969;9,963;89,04;11,166;0,734;6,931;0,294;5,232;5698488,305;erosive;2
4,721;115,52;0,773;650,177;0,4696;6,115;0,004;4,267;52,958;62,561;114,403;179,8;1,115;5305,592;14,613;6,825;6,806;10,162;89,295;12,005;0,737;7,002;0,341;5,177;5698488,305;erosive;2
4,959;94,674;0,870;681,158;0,4940;6,590;-0,176;4,932;48,945;45,730;85,106;180,000;1,147;5139,908;14,405;7,518;8,503;10,838;87,626;12,648;0,869;7,188;0,376;5,368;5698488,305;erosive;2
4,919;152,734;0,885;725,373;0,5716;6,488;0,045;4,914;56,434;96,300;79,146;179,800;1,236;5561,682;14,475;7,578;7,771;10,971;87,990;12,682;0,825;7,214;0,379;5,331;5698488,305;erosive;2
4,748;112,233;0,453;595,387;0,3677;6,367;0,227;7,290;65,261;46,971;107,425;180,000;0,981;4529,408;13,837;7,633;7,876;10,385;87,541;11,964;0,818;6,781;0,383;5,136;5698488,305;erosive;2
4,906;114,908;0,854;654,894;0,4380;6,509;0,056;6,152;61,078;53,830;90,231;90,000;1,077;4808,539;14,635;7,466;7,923;9,543;87,653;11,816;0,835;6,928;0,372;5,375;5698488,305;erosive;2
4,527;105,121;0,662;558,012;0,3019;5,984;-0,303;5,043;52,518;52,603;105,711;0,200;0,888;3977,303;13,528;6,427;8,103;10,608;88,923;11,366;0,792;6,604;0,321;4,850;5698488,305;erosive;2
4,465;78,487;0,758;616,487;0,3868;5,864;-0,340;4,452;37,547;40,939;83,080;0,200;1,009;4677,680;13,258;5,969;7,819;9,922;87,610;10,677;0,803;6,368;0,299;4,868;5698488,305;erosive;2
4,627;92,595;0,467;639,083;0,4147;6,157;0,216;5,238;54,820;37,775;98,612;180,000;1,048;4660,443;13,522;7,873;7,177;11,397;88,509;12,508;0,752;6,857;0,396;4,954;5698488,305;erosive;2
4,339;104,463;0,407;596,938;0,3600;5,754;0,238;5,199;41,284;63,179;119,427;180,000;0,976;4498,980;12,894;7,301;6,381;11,006;88,714;11,460;0,679;6,446;0,367;4,703;5698488,305;erosive;2
5,075;117,646;0,400;722,604;0,5681;6,731;-0,021;4,904;56,387;61,259;118,375;180,000;1,230;5592,637;14,754;7,957;8,416;10,923;87,635;13,016;0,873;7,415;0,397;5,491;5698488,305;erosive;2
4,644;88,035;0,392;556,075;0,3034;6,025;-0,176;4,318;46,424;41,610;119,433;0,000;0,890;3965,695;14,316;6,130;7,343;9,553;88,687;11,082;0,775;6,720;0,307;5,103;5698488,305;erosive;2
4,764;128,017;0,751;585,556;0,3571;6,410;-0,435;6,068;73,468;54,549;90,745;0,100;0,970;4325,909;13,880;7,112;8,907;10,121;87,684;11,750;0,885;6,708;0,356;5,089;5698488,305;erosive;2
4,897;147,967;0,385;691,964;0,5204;7,097;1,868;22,980;97,578;50,389;64,162;19,500;1,177;5333,030;14,059;9,789;8,022;10,564;88,178;12,163;0,820;6,899;0,497;5,143;5698488,305;erosive;2
4,180;67,931;0,887;496,212;0,2242;5,432;-0,289;4,312;33,755;34,176;75,868;84,100;0,760;3229,613;12,733;5,526;6,849;8,822;87,887;9,836;0,714;5,870;0,275;4,640;5698488,305;erosive;2
4,465;70,150;0,576;545,145;0,2731;5,833;-0,192;3,965;30,753;39,396;84,939;0,000;0,848;3436,982;13,100;6,110;7,433;10,963;87,626;11,096;0,777;6,528;0,304;4,877;5698488,305;erosive;2
4,421;83,330;0,491;485,436;0,2214;5,763;-0,294;4,185;28,285;55,045;107,762;0,000;0,753;3188,632;13,332;5,896;7,345;10,029;88,154;10,849;0,766;6,393;0,295;4,831;5698488,305;erosive;2
4,490;84,649;0,497;600,788;0,3787;5,856;-0,021;4,684;37,779;46,870;96,320;0,200;0,999;4595,190;13,747;6,653;6,767;9,830;88,816;11,216;0,718;6,529;0,333;4,934;5698488,305;erosive;2
4,974;87,783;0,536;663,365;0,4603;6,525;-0,069;4,496;40,553;47,230;182,327;78,100;1,105;5051,261;14,819;7,531;7,512;11,488;88,820;13,087;0,785;7,561;0,371;5,443;5698488,305;erosive;2
4,943;112,903;0,655;671,273;0,4931;6,551;-0,354;5,217;57,267;55,635;93,303;75,400;1,141;5404,616;14,631;6,641;8,972;9,807;87,683;11,688;0,906;6,980;0,332;5,359;5698488,305;erosive;2
4,678;95,974;0,622;568,197;0,3253;6,193;-0,435;4,605;42,455;53,519;97,049;0,200;0,921;4204,548;13,621;6,058;8,773;10,352;87,288;11,045;0,886;6,645;0,302;5,052;5698488,305;erosive;2
4,680;81,884;0,458;593,982;0,3641;6,166;-0,265;4,549;42,969;38,915;92,532;0,500;0,979;4467,673;13,909;6,457;8,194;10,463;88,205;11,523;0,833;6,767;0,322;5,048;5698488,305;erosive;2
4,372;81,327;0,881;662,824;0,4699;5,711;-0,330;4,494;37,569;43,758;71,015;0,200;1,119;5193,377;13,289;5,638;7,478;9,580;88,310;10,350;0,769;6,258;0,282;4,776;5698488,305;erosive;2
4,526;129,623;0,828;647,223;0,4537;5,927;-0,338;4,778;32,599;97,024;83,885;0,400;1,100;4993,923;13,598;6,070;7,550;10,244;88,243;11,075;0,772;6,604;0,302;4,973;5698488,305;erosive;2
4,242;94,385;0,592;560,909;0,3221;5,478;-0,147;4,060;50,252;44,133;94,679;180,000;0,917;4388,524;13,156;5,677;6,442;9,721;89,022;10,458;0,683;6,207;0,284;4,687;5698488,305;erosive;2
4,426;97,874;0,635;589,694;0,3642;5,744;-0,082;4,328;43,577;54,297;85,895;180,000;0,978;4453,074;13,635;6,228;6,740;9,947;89,027;11,023;0,710;6,500;0,312;4,867;5698488,305;erosive;2
5,067;106,646;0,750;695,303;0,5259;6,537;-0,135;3,937;41,503;65,143;339,708;0,200;1,184;5467,407;15,638;6,921;7,527;9,822;88,775;12,616;0,806;7,435;0,346;5,630;5698488,305;erosive;2
5,406;233,865;0,369;704,299;0,5587;8,482;4,523;70,097;175,242;58,622;61,954;180,000;1,225;5453,336;15,180;11,861;8,773;10,791;87,858;13,622;0,893;7,573;0,608;5,642;5698488,305;erosive;2
4,550;109,823;0,535;607,657;0,3826;5,989;-0,088;4,577;44,586;65,237;95,092;179,700;1,001;4664,313;13,485;6,856;7,262;10,682;88,138;11,569;0,756;6,663;0,343;4,972;5698488,305;erosive;2
4,621;98,085;0,627;633,097;0,4299;6,004;-0,230;4,065;49,350;48,736;107,246;179,900;1,064;4993,747;13,862;6,159;7,418;10,092;87,741;11,215;0,785;6,705;0,308;5,106;5698488,305;erosive;2
4,581;140,196;0,787;672,092;0,4911;6,129;0,129;9,572;93,485;46,710;77,385;89,900;1,142;5362,931;13,656;6,696;7,985;9,619;87,919;10,939;0,817;6,456;0,334;4,954;5698488,305;erosive;2
4,596;85,932;0,665;651,806;0,4601;5,983;-0,303;4,210;46,396;39,536;99,399;180,000;1,104;5199,181;13,897;5,913;7,742;9,871;88,220;11,000;0,796;6,628;0,296;5,043;5698488,305;erosive;2
4,514;134,648;0,372;607,691;0,3990;6,120;0,584;10,379;84,349;50,300;85,567;0,500;1,022;4890,678;13,356;7,595;7,108;10,028;87,915;11,175;0,750;6,438;0,380;4,893;5698488,305;erosive;2
4,501;110,385;0,817;653,892;0,5028;5,925;-0,091;5,908;67,812;42,573;76,545;179,500;1,145;5706,260;13,518;6,115;7,414;10,151;88,119;10,813;0,772;6,518;0,306;4,927;5698488,305;erosive;2
5,257;129,286;0,586;714,869;0,5540;6,960;0,064;5,097;78,720;50,567;255,447;84,300;1,214;5524,218;15,584;8,189;8,374;10,606;88,267;13,324;0,873;7,654;0,411;5,706;5698488,305;erosive;2
4,921;93,589;0,324;649,534;0,4509;6,418;-0,131;4,264;45,880;47,708;97,460;179,800;1,095;4958,218;15,014;7,055;7,781;10,253;89,026;12,447;0,804;7,241;0,352;5,372;5698488,305;erosive;2
4,623;107,125;0,745;673,023;0,4849;6,055;0,058;5,205;65,189;41,936;68,289;0,300;1,139;5085,911;13,911;6,743;7,136;10,149;88,213;11,422;0,758;6,717;0,337;5,083;5698488,305;erosive;2
4,663;107,624;0,395;692,560;0,5191;6,076;-0,238;4,215;66,789;40,835;109,364;0,000;1,176;5357,302;14,147;6,306;7,686;10,043;88,493;11,500;0,797;6,774;0,315;5,090;5698488,305;erosive;2
4,591;80,494;0,479;653,023;0,4625;5,958;-0,198;4,102;36,881;43,613;107,410;180,000;1,106;5198,302;13,956;6,079;7,309;10,140;88,428;11,209;0,768;6,722;0,303;5,051;5698488,305;erosive;2
4,338;94,302;0,778;571,138;0,3369;5,719;-0,402;4,963;39,565;54,737;91,813;84,800;0,940;4338,221;12,800;5,914;7,691;9,695;87,371;10,330;0,787;6,109;0,296;4,728;5698488,305;erosive;2
4,844;105,891;0,691;670,701;0,5074;6,345;-0,173;4,789;52,238;53,653;97,456;0,400;1,155;5494,669;14,602;6,617;8,030;9,897;88,215;11,672;0,829;6,973;0,331;5,307;5698488,305;erosive;2
4,665;88,924;0,823;632,926;0,4702;6,091;-0,374;4,635;43,509;45,415;83,772;0,000;1,104;5509,443;14,194;5,973;7,893;9,573;88,332;11,122;0,806;6,694;0,300;5,130;5698488,305;erosive;2
5,334;97,975;0,588;674,718;0,4902;6,954;-0,078;4,173;51,828;46,147;259,996;90,200;1,141;5216,770;16,077;7,574;8,391;10,554;88,502;13,404;0,888;7,845;0,378;5,809;5698488,305;erosive;2
4,999;204,938;0,572;672,939;0,4777;6,555;-0,165;5,016;148,103;56,835;104,864;179,800;1,124;5050,030;14,915;7,035;8,239;10,304;87,900;12,395;0,862;7,262;0,351;5,458;5698488,305;erosive;2
4,685;161,269;0,871;656,813;0,4652;6,121;-0,074;4,654;120,253;41,017;80,945;0,100;1,110;5113,701;14,292;6,645;7,497;9,982;88,788;11,616;0,784;6,808;0,332;5,093;5698488,305;erosive;2
4,575;108,097;0,420;618,002;0,4108;5,929;-0,209;3,999;36,646;71,452;104,145;0,000;1,044;4691,575;14,051;6,041;7,481;9,776;88,848;11,128;0,775;6,635;0,303;4,994;5698488,305;erosive;2
4,871;149,136;0,540;657,736;0,4723;6,607;0,085;9,617;81,849;67,287;90,845;90,000;1,117;5210,965;14,350;7,465;8,395;10,247;88,048;11,901;0,847;6,966;0,374;5,265;5698488,305;erosive;2
4,665;161,337;0,683;654,408;0,4896;6,475;0,366;13,661;89,300;72,037;80,380;0,000;1,137;5379,640;13,537;7,667;8,205;10,132;87,623;11,396;0,830;6,562;0,384;5,000;5698488,305;erosive;2
4,580;120,487;0,716;665,354;0,5112;5,950;-0,195;4,086;68,035;52,452;86,487;0,000;1,156;5683,746;13,698;6,005;7,382;10,267;87,660;11,090;0,782;6,668;0,299;5,063;5698488,305;erosive;2
4,851;106,961;0,698;667,219;0,5425;6,234;-0,308;3,987;58,297;48,664;76,696;0,000;1,187;5939,836;14,985;5,658;7,647;9,026;88,110;11,060;0,813;6,943;0,285;5,443;5698488,305;erosive;2
4,892;103,506;0,314;465,517;0,1724;6,334;0,165;5,537;69,652;33,854;326,606;180,000;0,660;2374,281;15,079;6,491;7,142;10,630;89,241;11,936;0,771;7,332;0,323;5,379;5698488,305;erosive;2
4,665;108,596;0,613;652,124;0,4600;6,052;-0,161;4,043;56,179;52,417;110,192;179,900;1,104;5079,051;14,086;6,359;7,182;10,420;88,183;11,579;0,770;6,870;0,317;5,145;5698488,305;erosive;2
4,724;256,824;0,789;644,367;0,4560;6,258;0,301;10,102;211,098;45,725;75,841;0,000;1,105;4982,314;14,285;6,971;7,494;9,765;88,349;11,277;0,788;6,781;0,348;5,162;5698488,305;erosive;2
4,407;140,919;0,496;606,042;0,3897;5,859;-0,045;7,585;96,181;44,739;115,812;0,000;1,015;4751,904;12,941;6,424;7,350;10,741;87,777;11,076;0,760;6,420;0,320;4,800;5698488,305;erosive;2
4,733;87,729;0,586;616,996;0,4180;6,116;-0,116;3,872;39,444;48,284;225,899;0,200;1,050;5077,996;14,469;6,405;7,185;10,711;89,023;11,985;0,757;7,110;0,317;5,210;5698488,305;erosive;2
4,469;110,239;0,495;651,768;0,4783;5,870;-0,362;4,858;49,659;60,580;108,709;179,800;1,123;5525,801;13,325;6,024;7,591;10,511;88,113;10,970;0,778;6,531;0,299;4,872;5698488,305;erosive;2
4,555;103,100;0,423;648,099;0,4959;5,933;-0,035;4,334;64,954;38,146;82,557;0,000;1,138;5614,799;13,672;6,475;7,049;10,540;88,228;11,378;0,751;6,697;0,323;5,001;5698488,305;erosive;2
4,911;90,451;0,681;581,599;0,4237;6,368;-0,159;4,063;44,753;45,698;81,153;63,600;1,043;5226,268;14,821;6,636;7,621;10,057;87,954;11,986;0,815;7,141;0,332;5,443;5698488,305;erosive;2
5,152;99,943;0,440;644,647;0,4497;6,591;-0,034;3,812;50,885;49,059;317,835;90,500;1,094;5037,015;16,277;6,829;7,101;9,895;89,885;12,823;0,766;7,709;0,342;5,746;5698488,305;erosive;2
4,724;106,018;0,543;619,923;0,4192;6,345;0,433;7,578;58,475;47,543;82,785;0,000;1,052;4787,257;14,131;7,792;7,344;10,522;88,784;11,868;0,768;6,892;0,391;5,084;5698488,305;erosive;2
4,724;108,615;0,443;614,875;0,4047;6,152;-0,305;4,318;54,778;53,836;116,038;179,800;1,032;4806,077;14,307;6,057;7,842;10,509;88,544;11,529;0,805;7,000;0,300;5,175;5698488,305;erosive;2
4,532;112,615;0,674;548,878;0,3062;6,039;-0,522;6,120;50,108;62,507;144,210;91,500;0,891;4194,698;13,504;6,287;8,125;10,008;88,141;11,082;0,814;6,481;0,314;4,893;5698488,305;erosive;2
4,909;113,965;0,595;680,022;0,5095;6,287;-0,145;3,701;40,769;73,196;293,973;91,900;1,158;5523,163;15,259;6,201;7,101;10,384;89,301;12,088;0,765;7,373;0,308;5,460;5698488,305;erosive;2
